,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata
2019-06-17 10:45:00,2.32283,66.668,2.23357222283,0.0
2019-06-17 11:00:00,2.3622,66.74,2.23872113857,0.0
2019-06-17 11:15:00,2.44094,66.794,2.24905460584,0.0
2019-06-17 11:30:00,2.44094,66.92,2.25423921215,0.0
2019-06-17 11:45:00,2.48031,66.92,2.25423921215,0.0
2019-06-17 12:00:00,2.7559,66.866,2.26464430759,0.0
2019-06-17 12:15:00,2.63779,66.92,2.27509743077,0.0
2019-06-17 12:30:00,2.55905,66.92,2.280342072,0.0
2019-06-17 12:45:00,2.55905,66.92,2.28559880338,0.0
2019-06-17 13:00:00,2.55905,66.92,2.29086765277,0.0
2019-06-17 13:15:00,2.51968,66.92,2.28559880338,0.0
2019-06-17 13:30:00,2.44094,66.884,2.28559880338,0.0
2019-06-17 13:45:00,2.3622,66.74,2.28559880338,0.0
2019-06-17 14:00:00,2.32283,66.686,2.28559880338,0.0
2019-06-17 14:15:00,2.32283,66.578,2.29086765277,0.0
2019-06-17 14:30:00,2.32283,66.722,2.29614864811,0.0
2019-06-17 14:45:00,2.32283,66.74,2.30674718872,0.0
2019-06-17 15:00:00,2.32283,66.74,2.31206479018,0.0
2019-06-17 15:15:00,2.32283,66.74,2.31739464997,0.0
2019-06-17 15:30:00,2.28346,66.65,2.33345806228,0.0
2019-06-17 15:45:00,2.24409,66.56,2.33883723866,0.0
2019-06-17 16:00:00,2.24409,66.56,2.3550492839,0.0
2019-06-17 16:15:00,2.24409,66.56,2.36591969749,0.0
2019-06-17 16:30:00,2.24409,66.56,2.37137370566,0.0
2019-06-17 16:45:00,2.24409,66.542,2.38231946936,0.0
2019-06-17 17:00:00,2.20472,66.38,2.38781128291,0.0
2019-06-17 17:15:00,2.20472,66.38,2.39883291902,0.0
2019-06-17 17:30:00,2.20472,66.38,2.39883291902,0.0
2019-06-17 17:45:00,2.24409,66.38,2.40436280001,0.0
2019-06-17 18:00:00,2.20472,66.38,2.40990542869,0.0
2019-06-17 18:15:00,2.20472,66.326,2.42102904674,0.0
2019-06-17 18:30:00,2.16535,66.2,2.42102904674,0.0
2019-06-17 18:45:00,2.16535,66.2,2.42661009508,0.0
2019-06-17 19:00:00,2.16535,66.2,2.42661009508,0.0
2019-06-17 19:15:00,2.16535,66.11,2.42661009508,0.0
2019-06-17 19:30:00,2.79527,66.038,2.41546083444,0.0
2019-06-17 19:45:00,3.1496,66.47,2.24905460584,0.0
2019-06-17 20:00:00,3.03149,66.56,2.280342072,0.0
2019-06-17 20:15:00,2.99212,66.56,2.29086765277,0.0
2019-06-17 20:30:00,3.03149,66.542,2.29614864811,0.0
2019-06-17 20:45:00,3.18897,66.56,2.280342072,0.0
2019-06-17 21:00:00,3.18897,66.686,2.280342072,0.0
2019-06-17 21:15:00,3.11023,66.74,2.29086765277,0.0
2019-06-17 21:30:00,3.07086,66.668,2.29614864811,0.0
2019-06-17 21:45:00,3.03149,66.632,2.23872113857,0.0
2019-06-17 22:00:00,2.95275,66.74,2.25423921215,0.0
2019-06-17 22:15:00,3.1496,66.758,2.26464430759,0.0
2019-06-17 22:30:00,2.99212,66.902,2.26986485188,0.0
2019-06-17 22:45:00,2.95275,66.812,2.27509743077,0.0
2019-06-17 23:00:00,2.87401,66.74,2.280342072,0.0
2019-06-17 23:15:00,3.46456,66.902,1.99067333899,0.0
2019-06-17 23:30:00,3.34645,67.28,1.90546071796,0.0
2019-06-17 23:45:00,3.22834,67.28,1.91866874067,0.0
2019-06-18 00:00:00,3.07086,67.028,1.93196831702,0.0
2019-06-18 00:15:00,2.91338,66.884,1.93642196395,0.0
2019-06-18 00:30:00,2.91338,66.74,1.93642196395,0.0
2019-06-18 00:45:00,2.83464,66.74,1.94536008162,0.0
2019-06-18 01:00:00,2.87401,66.74,1.94984459976,0.0
2019-06-18 01:15:00,2.91338,66.74,1.95433945578,0.0
2019-06-18 01:30:00,2.7559,66.74,1.95884467351,0.0
2019-06-18 01:45:00,2.63779,66.578,1.96788628971,0.0
2019-06-18 02:00:00,2.51968,66.434,1.96788628971,0.0
2019-06-18 02:15:00,2.44094,66.38,1.97696964011,0.0
2019-06-18 02:30:00,2.40157,66.218,1.99526231497,0.0
2019-06-18 02:45:00,2.59842,66.2,2.01836636368,0.0
2019-06-18 03:00:00,3.22834,66.398,1.86208713666,0.0
2019-06-18 03:15:00,2.95275,66.992,1.75388050184,0.0
2019-06-18 03:30:00,2.7559,66.92,1.80301774086,0.0
2019-06-18 03:45:00,2.59842,66.65,1.79060585404,0.0
2019-06-18 04:00:00,2.51968,66.452,1.80301774086,0.0
2019-06-18 04:15:00,2.44094,66.29,1.85353162341,0.0
2019-06-18 04:30:00,2.51968,66.2,1.90985325857,0.0
2019-06-18 04:45:00,2.79527,66.29,1.97242273611,0.0
2019-06-18 05:00:00,2.59842,66.254,1.97696964011,0.0
2019-06-18 05:15:00,2.79527,66.164,1.99067333899,0.0
2019-06-18 05:30:00,2.71653,66.2,1.99526231497,0.0
2019-06-18 05:45:00,2.67716,66.2,1.99986186963,0.0
2019-06-18 06:00:00,2.48031,66.2,2.00447202737,0.0
2019-06-18 06:15:00,2.44094,66.02,2.00909281261,0.0
2019-06-18 06:30:00,2.44094,66.02,2.00447202737,0.0
2019-06-18 06:45:00,2.44094,66.002,2.01836636368,0.0
2019-06-18 07:00:00,2.44094,65.858,2.04173794467,0.0
2019-06-18 07:15:00,2.40157,65.84,2.06538015581,0.0
2019-06-18 07:30:00,2.40157,65.84,2.09893988362,0.0
2019-06-18 07:45:00,2.40157,65.858,2.12813904598,0.0
2019-06-18 08:00:00,2.40157,66.002,2.15278173472,0.0
2019-06-18 08:15:00,2.40157,66.02,2.17270117886,0.0
2019-06-18 08:30:00,2.44094,66.02,2.19785987278,0.0
2019-06-18 08:45:00,2.40157,66.02,2.2181964198,0.0
2019-06-18 09:00:00,2.3622,66.02,2.23357222283,0.0
2019-06-18 09:15:00,2.40157,66.02,2.24905460584,0.0
2019-06-18 09:30:00,2.3622,66.02,2.26464430759,0.0
2019-06-18 09:45:00,2.3622,66.02,2.280342072,0.0
2019-06-18 10:00:00,2.3622,66.02,2.29086765277,0.0
2019-06-18 10:15:00,2.3622,66.02,2.30674718872,0.0
2019-06-18 10:30:00,2.3622,66.02,2.32273679636,0.0
2019-06-18 10:45:00,2.3622,66.074,2.33345806228,0.0
2019-06-18 11:00:00,2.3622,66.074,2.34422881532,0.0
2019-06-18 11:15:00,2.3622,66.146,2.3550492839,0.0
2019-06-18 11:30:00,2.40157,66.2,2.36591969749,0.0
2019-06-18 11:45:00,2.40157,66.2,2.37137370566,0.0
2019-06-18 12:00:00,2.44094,66.272,2.37684028662,0.0
2019-06-18 12:15:00,2.40157,66.398,2.37684028662,0.0
2019-06-18 12:30:00,2.3622,66.56,1.85780445509,0.0
2019-06-18 12:45:00,1.9685,68.036,2.18776162395,0.0
2019-06-18 13:00:00,2.3622,67.64,2.56448403652,0.0
2019-06-18 13:15:00,2.32283,67.802,2.5351286305,0.0
2019-06-18 13:30:00,2.28346,67.874,2.5351286305,0.0
2019-06-18 13:45:00,2.3622,68.0,2.60615355,0.0
2019-06-18 14:00:00,2.40157,68.162,2.6121613544,0.0
2019-06-18 14:15:00,2.44094,68.324,2.5003453617,0.0
2019-06-18 14:30:00,2.32283,68.18,2.44906324184,0.0
2019-06-18 14:45:00,2.28346,68.18,2.45470891569,0.0
2019-06-18 15:00:00,2.3622,68.18,2.55858588691,0.0
2019-06-18 15:15:00,2.28346,68.198,2.54683025259,0.0
2019-06-18 15:30:00,2.24409,68.18,2.4831331053,0.0
2019-06-18 15:45:00,2.24409,68.18,2.54097270555,0.0
2019-06-18 16:00:00,2.20472,68.18,2.6121613544,0.0
2019-06-18 16:15:00,2.28346,68.18,2.6607250598,0.0
2019-06-18 16:30:00,2.28346,68.27,2.67300640866,0.0
2019-06-18 16:45:00,2.28346,68.414,2.65460556198,0.0
2019-06-18 17:00:00,2.28346,68.342,2.6607250598,0.0
2019-06-18 17:15:00,2.24409,68.18,2.6607250598,0.0
2019-06-18 17:30:00,2.24409,68.18,2.66685866452,0.0
2019-06-18 17:45:00,2.20472,68.18,2.69773943244,0.0
2019-06-18 18:00:00,2.20472,68.18,2.72897778281,0.0
2019-06-18 18:15:00,2.24409,68.18,2.74157417193,0.0
2019-06-18 18:30:00,2.32283,68.18,2.73526872631,0.0
2019-06-18 18:45:00,2.28346,68.126,2.6121613544,0.0
2019-06-18 19:00:00,2.28346,67.802,2.55858588691,0.0
2019-06-18 19:15:00,2.24409,67.496,2.6121613544,0.0
2019-06-18 19:30:00,2.20472,67.208,2.6607250598,0.0
2019-06-18 19:45:00,2.28346,66.92,2.69773943244,0.0
2019-06-18 20:00:00,2.28346,66.92,2.67300640866,0.0
2019-06-18 20:15:00,2.28346,66.92,2.51188643151,0.0
2019-06-18 20:30:00,2.28346,66.794,2.45470891569,0.0
2019-06-18 20:45:00,2.28346,66.74,2.43781081837,0.0
2019-06-18 21:00:00,2.28346,66.65,2.44343055269,0.0
2019-06-18 21:15:00,2.32283,66.56,2.46603933723,0.0
2019-06-18 21:30:00,2.32283,66.506,2.46036760415,0.0
2019-06-18 21:45:00,2.28346,66.38,2.42661009508,0.0
2019-06-18 22:00:00,2.3622,66.38,2.42661009508,0.0
2019-06-18 22:15:00,2.32283,66.38,2.40990542869,0.0
2019-06-18 22:30:00,2.28346,66.218,2.39883291902,0.0
2019-06-18 22:45:00,2.28346,66.2,2.43220400907,0.0
2019-06-18 23:00:00,2.28346,66.2,2.43220400907,0.0
2019-06-18 23:15:00,2.51968,66.218,2.40990542869,0.0
2019-06-18 23:30:00,2.55905,66.398,2.29086765277,0.0
2019-06-18 23:45:00,2.63779,66.632,2.12813904598,0.0
2019-06-19 00:00:00,2.55905,66.65,2.03704207771,0.0
2019-06-19 00:15:00,2.48031,66.56,2.14783047413,0.0
2019-06-19 00:30:00,2.44094,66.434,2.14289060112,0.0
2019-06-19 00:45:00,2.44094,66.218,2.24905460584,0.0
2019-06-19 01:00:00,2.40157,66.11,2.23872113857,0.0
2019-06-19 01:15:00,2.44094,65.876,2.27509743077,0.0
2019-06-19 01:30:00,2.3622,65.84,2.29614864811,0.0
2019-06-19 01:45:00,2.32283,65.678,2.32809125767,0.0
2019-06-19 02:00:00,2.28346,65.606,2.39331575641,0.0
2019-06-19 02:15:00,2.20472,65.48,2.44343055269,0.0
2019-06-19 02:30:00,2.24409,65.39,2.54097270555,0.0
2019-06-19 02:45:00,2.20472,65.3,2.59417936212,0.0
2019-06-19 03:00:00,2.20472,65.138,2.63633138583,0.0
2019-06-19 03:15:00,2.24409,65.12,2.66685866452,0.0
2019-06-19 03:30:00,2.24409,64.958,2.69153480393,0.0
2019-06-19 03:45:00,2.20472,64.94,2.69773943244,0.0
2019-06-19 04:00:00,2.20472,64.94,2.72270130808,0.0
2019-06-19 04:15:00,2.20472,64.94,2.72897778281,0.0
2019-06-19 04:30:00,2.24409,65.03,2.73526872631,0.0
2019-06-19 04:45:00,2.16535,65.12,2.73526872631,0.0
2019-06-19 05:00:00,2.20472,65.3,2.7478941531,0.0
2019-06-19 05:15:00,2.20472,65.3,2.76057785622,0.0
2019-06-19 05:30:00,2.20472,65.462,2.75422870334,0.0
2019-06-19 05:45:00,2.20472,65.48,2.75422870334,0.0
2019-06-19 06:00:00,2.20472,65.48,2.76057785622,0.0
2019-06-19 06:15:00,2.20472,65.606,2.76057785622,0.0
2019-06-19 06:30:00,2.20472,65.66,2.76057785622,0.0
2019-06-19 06:45:00,2.20472,65.66,2.76694164541,0.0
2019-06-19 07:00:00,2.20472,65.66,2.77332010465,0.0
2019-06-19 07:15:00,2.32283,65.66,2.77332010465,0.0
2019-06-19 07:30:00,2.28346,65.714,2.76057785622,0.0
2019-06-19 07:45:00,2.20472,65.822,2.64240875732,0.0
2019-06-19 08:00:00,2.20472,65.678,2.6302679919,0.0
2019-06-19 08:15:00,2.20472,65.714,2.66685866452,0.0
2019-06-19 08:30:00,2.20472,65.84,2.69773943244,0.0
2019-06-19 08:45:00,2.24409,65.948,2.70395836411,0.0
2019-06-19 09:00:00,2.20472,66.02,2.6607250598,0.0
2019-06-19 09:15:00,2.20472,66.02,2.6302679919,0.0
2019-06-19 09:30:00,2.24409,66.02,2.64850013861,0.0
2019-06-19 09:45:00,2.24409,66.02,2.68534444566,0.0
2019-06-19 10:00:00,2.24409,66.056,2.69773943244,0.0
2019-06-19 10:15:00,2.20472,66.2,2.71019163189,0.0
2019-06-19 10:30:00,2.16535,66.2,2.72270130808,0.0
2019-06-19 10:45:00,2.16535,66.308,2.72270130808,0.0
2019-06-19 11:00:00,2.16535,66.434,2.73526872631,0.0
2019-06-19 11:15:00,2.20472,66.65,2.74157417193,0.0
2019-06-19 11:30:00,2.20472,66.83,2.73526872631,0.0
2019-06-19 11:45:00,2.16535,66.92,2.73526872631,0.0
2019-06-19 12:00:00,2.20472,67.226,2.72897778281,0.0
2019-06-19 12:15:00,2.20472,67.604,2.72270130808,0.0
2019-06-19 12:30:00,2.20472,67.82,2.73526872631,0.0
2019-06-19 12:45:00,2.20472,67.838,2.74157417193,0.0
2019-06-19 13:00:00,2.16535,68.0,2.74157417193,0.0
2019-06-19 13:15:00,2.20472,68.18,2.74157417193,0.0
2019-06-19 13:30:00,2.20472,68.18,2.7478941531,0.0
2019-06-19 13:45:00,2.20472,68.324,2.76694164541,0.0
2019-06-19 14:00:00,2.16535,68.36,2.76694164541,0.0
2019-06-19 14:15:00,2.16535,68.36,2.76694164541,0.0
2019-06-19 14:30:00,2.16535,68.414,2.76694164541,0.0
2019-06-19 14:45:00,2.12598,68.54,2.76694164541,0.0
2019-06-19 15:00:00,2.16535,68.54,2.76694164541,0.0
2019-06-19 15:15:00,2.12598,68.54,2.76057785622,0.0
2019-06-19 15:30:00,2.12598,68.54,2.76057785622,0.0
2019-06-19 15:45:00,2.16535,68.54,2.75422870334,0.0
2019-06-19 16:00:00,2.16535,68.54,2.75422870334,0.0
2019-06-19 16:15:00,2.16535,68.54,2.75422870334,0.0
2019-06-19 16:30:00,2.16535,68.378,2.76057785622,0.0
2019-06-19 16:45:00,2.16535,68.252,2.76057785622,0.0
2019-06-19 17:00:00,2.16535,68.18,2.75422870334,0.0
2019-06-19 17:15:00,2.16535,68.162,2.75422870334,0.0
2019-06-19 17:30:00,2.16535,68.0,2.76057785622,0.0
2019-06-19 17:45:00,2.16535,68.0,2.76057785622,0.0
2019-06-19 18:00:00,2.20472,68.0,2.76694164541,0.0
2019-06-19 18:15:00,2.20472,68.162,2.77332010465,0.0
2019-06-19 18:30:00,2.16535,68.18,2.77332010465,0.0
2019-06-19 18:45:00,2.16535,68.018,2.77332010465,0.0
2019-06-19 19:00:00,2.16535,67.856,2.77332010465,0.0
2019-06-19 19:15:00,2.16535,67.712,2.77332010465,0.0
2019-06-19 19:30:00,2.16535,67.64,2.77332010465,0.0
2019-06-19 19:45:00,2.28346,67.514,2.77332010465,0.0
2019-06-19 20:00:00,2.28346,67.46,2.73526872631,0.0
2019-06-19 20:15:00,2.32283,67.46,2.55270130266,0.0
2019-06-19 20:30:00,2.48031,67.46,2.4831331053,0.0
2019-06-19 20:45:00,2.3622,67.532,2.36047823318,0.0
2019-06-19 21:00:00,2.32283,67.46,2.40990542869,0.0
2019-06-19 21:15:00,2.40157,67.28,2.44343055269,0.0
2019-06-19 21:30:00,2.3622,67.28,2.39883291902,0.0
2019-06-19 21:45:00,2.44094,67.28,2.32809125767,0.0
2019-06-19 22:00:00,2.28346,67.28,2.29086765277,0.0
2019-06-19 22:15:00,2.3622,67.28,2.33883723866,0.0
2019-06-19 22:30:00,2.63779,67.37,2.29614864811,0.0
2019-06-19 22:45:00,2.44094,67.64,2.0796966871,0.0
2019-06-19 23:00:00,2.44094,67.514,2.26464430759,0.0
2019-06-19 23:15:00,2.40157,67.46,2.31206479018,0.0
2019-06-19 23:30:00,2.3622,67.334,2.30674718872,0.0
2019-06-19 23:45:00,2.3622,67.28,2.34422881532,0.0
2019-06-20 00:00:00,2.59842,67.388,2.33345806228,0.0
2019-06-20 00:15:00,2.71653,67.658,2.06062991327,0.0
2019-06-20 00:30:00,2.59842,67.82,2.08929613085,0.0
2019-06-20 00:45:00,2.48031,67.694,2.15278173472,0.0
2019-06-20 01:00:00,2.63779,67.496,2.20800473302,0.0
2019-06-20 01:15:00,2.67716,67.496,2.15278173472,0.0
2019-06-20 01:30:00,2.55905,67.622,2.0796966871,0.0
2019-06-20 01:45:00,2.48031,67.46,2.12813904598,0.0
2019-06-20 02:00:00,2.44094,67.46,2.2181964198,0.0
2019-06-20 02:15:00,2.48031,67.442,2.30674718872,0.0
2019-06-20 02:30:00,2.40157,67.28,2.34422881532,0.0
2019-06-20 02:45:00,2.44094,67.28,2.36591969749,0.0
2019-06-20 03:00:00,3.1496,67.586,2.08929613085,0.0
2019-06-20 03:15:00,2.7559,68.63,1.64437172321,0.0
2019-06-20 03:30:00,2.59842,68.198,2.10862814993,0.0
2019-06-20 03:45:00,2.67716,67.712,2.28559880338,0.0
2019-06-20 04:00:00,2.55905,67.55,2.280342072,0.0
2019-06-20 04:15:00,2.51968,67.298,2.30144181741,0.0
2019-06-20 04:30:00,2.87401,67.082,2.36047823318,0.0
2019-06-20 04:45:00,2.87401,67.55,1.83653834335,0.0
2019-06-20 05:00:00,2.59842,67.01,1.87068214037,0.0
2019-06-20 05:15:00,2.51968,66.83,2.20800473302,0.0
2019-06-20 05:30:00,2.67716,66.776,2.37684028662,0.0
2019-06-20 05:45:00,2.63779,67.226,2.23872113857,0.0
2019-06-20 06:00:00,2.48031,67.136,2.0796966871,0.0
2019-06-20 06:15:00,2.44094,66.866,2.39883291902,0.0
2019-06-20 06:30:00,2.44094,66.74,2.56448403652,0.0
2019-06-20 06:45:00,2.44094,66.578,2.6302679919,0.0
2019-06-20 07:00:00,2.40157,66.56,2.6607250598,0.0
2019-06-20 07:15:00,2.40157,66.56,2.67916832482,0.0
2019-06-20 07:30:00,2.3622,66.56,2.69773943244,0.0
2019-06-20 07:45:00,2.3622,66.56,2.70395836411,0.0
2019-06-20 08:00:00,2.3622,66.56,2.72270130808,0.0
2019-06-20 08:15:00,2.40157,66.56,2.72897778281,0.0
2019-06-20 08:30:00,2.40157,66.56,2.72897778281,0.0
2019-06-20 08:45:00,2.3622,66.56,2.72897778281,0.0
2019-06-20 09:00:00,2.3622,66.56,2.73526872631,0.0
2019-06-20 09:15:00,2.3622,66.56,2.73526872631,0.0
2019-06-20 09:30:00,2.3622,66.56,2.74157417193,0.0
2019-06-20 09:45:00,2.3622,66.56,2.74157417193,0.0
2019-06-20 10:00:00,2.32283,66.56,2.73526872631,0.0
2019-06-20 10:15:00,2.3622,66.56,2.73526872631,0.0
2019-06-20 10:30:00,2.3622,66.56,2.73526872631,0.0
2019-06-20 10:45:00,2.32283,66.56,2.73526872631,0.0
2019-06-20 11:00:00,2.3622,66.722,2.72897778281,0.0
2019-06-20 11:15:00,2.32283,66.956,2.73526872631,0.0
2019-06-20 11:30:00,2.32283,67.262,2.72897778281,0.0
2019-06-20 11:45:00,2.32283,66.938,2.73526872631,0.0
2019-06-20 12:00:00,2.32283,66.92,2.72897778281,0.0
2019-06-20 12:15:00,2.32283,66.92,2.72897778281,0.0
2019-06-20 12:30:00,2.32283,67.154,2.72897778281,0.0
2019-06-20 12:45:00,2.32283,67.406,2.72897778281,0.0
2019-06-20 13:00:00,2.3622,67.478,2.72897778281,0.0
2019-06-20 13:15:00,2.32283,67.64,2.72897778281,0.0
2019-06-20 13:30:00,2.32283,67.802,2.71643926884,0.0
2019-06-20 13:45:00,2.32283,67.982,2.70395836411,0.0
2019-06-20 14:00:00,2.28346,67.964,2.71019163189,0.0
2019-06-20 14:15:00,2.28346,67.82,2.71643926884,0.0
2019-06-20 14:30:00,2.32283,67.82,2.72897778281,0.0
2019-06-20 14:45:00,2.28346,68.0,2.72897778281,0.0
2019-06-20 15:00:00,2.24409,68.18,2.72897778281,0.0
2019-06-20 15:15:00,2.28346,68.108,2.71643926884,0.0
2019-06-20 15:30:00,2.28346,68.0,2.70395836411,0.0
2019-06-20 15:45:00,2.28346,67.91,2.69153480393,0.0
2019-06-20 16:00:00,2.28346,67.82,2.69773943244,0.0
2019-06-20 16:15:00,2.28346,67.982,2.69153480393,0.0
2019-06-20 16:30:00,2.28346,68.162,2.68534444566,0.0
2019-06-20 16:45:00,2.32283,68.126,2.67916832482,0.0
2019-06-20 17:00:00,2.32283,67.874,2.67916832482,0.0
2019-06-20 17:15:00,2.28346,67.802,2.68534444566,0.0
2019-06-20 17:30:00,2.28346,67.64,2.69773943244,0.0
2019-06-20 17:45:00,2.28346,67.622,2.69773943244,0.0
2019-06-20 18:00:00,2.28346,67.64,2.69773943244,0.0
2019-06-20 18:15:00,2.28346,67.478,2.69773943244,0.0
2019-06-20 18:30:00,2.32283,67.46,2.68534444566,0.0
2019-06-20 18:45:00,2.32283,67.442,2.67916832482,0.0
2019-06-20 19:00:00,2.28346,67.298,2.66685866452,0.0
2019-06-20 19:15:00,2.28346,67.19,2.66685866452,0.0
2019-06-20 19:30:00,2.79527,67.082,2.64240875732,0.0
2019-06-20 19:45:00,3.26771,68.756,1.80717412601,0.0
2019-06-20 20:00:00,2.87401,69.566,1.67880401812,0.0
2019-06-20 20:15:00,2.71653,68.954,1.98609491736,0.0
2019-06-20 20:30:00,2.67716,68.198,2.25423921215,0.0
2019-06-20 20:45:00,2.83464,67.712,2.36047823318,0.0
2019-06-20 21:00:00,2.91338,67.64,2.29086765277,0.0
2019-06-20 21:15:00,2.79527,67.64,2.06062991327,0.0
2019-06-20 21:30:00,2.71653,67.496,2.15774440915,0.0
2019-06-20 21:45:00,2.63779,67.37,2.25943577022,0.0
2019-06-20 22:00:00,2.63779,67.28,2.36591969749,0.0
2019-06-20 22:15:00,3.03149,67.568,2.18776162395,0.0
2019-06-20 22:30:00,2.79527,67.946,1.90107827992,0.0
2019-06-20 22:45:00,2.59842,67.982,1.8879913491,0.0
2019-06-20 23:00:00,2.51968,67.766,2.10377843977,0.0
2019-06-20 23:15:00,3.22834,67.838,2.04644463672,0.0
2019-06-20 23:30:00,3.22834,68.306,1.66341265037,0.0
2019-06-20 23:45:00,3.11023,67.928,1.95884467351,0.0
2019-06-21 00:00:00,3.03149,67.586,2.07491351745,0.0
2019-06-21 00:15:00,3.18897,67.46,2.21309470961,0.0
2019-06-21 00:30:00,3.03149,67.388,2.10377843977,0.0
2019-06-21 00:45:00,2.99212,67.046,2.18272991184,0.0
2019-06-21 01:00:00,2.95275,66.902,2.28559880338,0.0
2019-06-21 01:15:00,2.99212,66.758,2.31739464997,0.0
2019-06-21 01:30:00,3.03149,66.884,2.29086765277,0.0
2019-06-21 01:45:00,2.95275,66.92,2.20800473302,0.0
2019-06-21 02:00:00,2.91338,66.92,2.22330989065,0.0
2019-06-21 02:15:00,2.91338,66.92,2.22330989065,0.0
2019-06-21 02:30:00,2.87401,66.866,2.30144181741,0.0
2019-06-21 02:45:00,2.87401,66.74,2.31739464997,0.0
2019-06-21 03:00:00,3.46456,67.154,2.07491351745,0.0
2019-06-21 03:15:00,3.11023,68.504,1.66724721255,0.0
2019-06-21 03:30:00,3.1496,68.126,2.07491351745,0.0
2019-06-21 03:45:00,3.34645,67.73,1.85780445509,0.0
2019-06-21 04:00:00,3.34645,67.478,1.64816239153,0.0
2019-06-21 04:15:00,3.30708,67.46,1.65576996347,0.0
2019-06-21 04:30:00,3.30708,67.46,1.70215850839,0.0
2019-06-21 04:45:00,3.34645,67.478,1.54881661891,0.0
2019-06-21 05:00:00,3.18897,67.1,1.72981635922,0.0
2019-06-21 05:15:00,3.30708,67.1,1.99067333899,0.0
2019-06-21 05:30:00,4.05511,67.478,1.34586035406,0.0
2019-06-21 05:45:00,3.937,67.478,0.905732600898,0.0
2019-06-21 06:00:00,3.50393,67.46,0.907820530178,0.0
2019-06-21 06:15:00,2.95275,67.46,1.1040786199,0.0
2019-06-21 06:30:00,2.7559,67.316,1.35207256319,0.0
2019-06-21 06:45:00,2.67716,67.262,1.55238700996,0.0
2019-06-21 07:00:00,2.67716,67.244,1.67494287603,0.0
2019-06-21 07:15:00,2.55905,67.28,1.63681652143,0.0
2019-06-21 07:30:00,2.44094,67.19,1.74180687339,0.0
2019-06-21 07:45:00,2.3622,66.92,1.99067333899,0.0
2019-06-21 08:00:00,2.3622,66.92,2.19785987278,0.0
2019-06-21 08:15:00,2.3622,66.794,2.29086765277,0.0
2019-06-21 08:30:00,2.44094,66.776,2.38231946936,0.0
2019-06-21 08:45:00,2.40157,66.92,2.37684028662,0.0
2019-06-21 09:00:00,2.32283,66.92,2.34963282085,0.0
2019-06-21 09:15:00,2.32283,66.92,2.37684028662,0.0
2019-06-21 09:30:00,2.32283,66.92,2.44906324184,0.0
2019-06-21 09:45:00,2.32283,66.92,2.49459472694,0.0
2019-06-21 10:00:00,2.28346,66.92,2.5351286305,0.0
2019-06-21 10:15:00,2.28346,66.92,2.54683025259,0.0
2019-06-21 10:30:00,2.7559,67.064,2.49459472694,0.0
2019-06-21 10:45:00,3.34645,68.342,1.73380399775,0.0
2019-06-21 11:00:00,2.71653,69.494,1.66341265037,0.0
2019-06-21 11:15:00,2.48031,69.422,1.93196831702,0.0
2019-06-21 11:30:00,2.51968,68.99,2.10862814993,0.0
2019-06-21 11:45:00,2.40157,68.612,2.09411245585,0.0
2019-06-21 12:00:00,2.32283,68.306,2.24388192378,0.0
2019-06-21 12:15:00,2.51968,68.09,2.37137370566,0.0
2019-06-21 12:30:00,2.48031,68.126,2.37137370566,0.0
2019-06-21 12:45:00,2.48031,68.18,2.28559880338,0.0
2019-06-21 13:00:00,3.18897,68.576,2.07491351745,0.0
2019-06-21 13:15:00,2.83464,69.008,1.83231442237,0.0
2019-06-21 13:30:00,2.63779,69.062,2.02301917868,0.0
2019-06-21 13:45:00,2.59842,68.81,2.20800473302,0.0
2019-06-21 14:00:00,2.59842,68.486,2.34963282085,0.0
2019-06-21 14:15:00,2.55905,68.36,2.40436280001,0.0
2019-06-21 14:30:00,2.51968,68.36,2.49459472694,0.0
2019-06-21 14:45:00,2.51968,68.36,2.5351286305,0.0
2019-06-21 15:00:00,2.51968,68.234,2.56448403652,0.0
2019-06-21 15:15:00,2.48031,68.18,2.58821291515,0.0
2019-06-21 15:30:00,2.48031,68.18,2.6121613544,0.0
2019-06-21 15:45:00,2.48031,68.126,2.60615355,0.0
2019-06-21 16:00:00,2.48031,68.18,2.62421854338,0.0
2019-06-21 16:15:00,2.44094,68.18,2.6302679919,0.0
2019-06-21 16:30:00,2.48031,68.18,2.64240875732,0.0
2019-06-21 16:45:00,2.44094,68.342,2.64240875732,0.0
2019-06-21 17:00:00,2.44094,68.198,2.6607250598,0.0
2019-06-21 17:15:00,2.44094,68.018,2.64850013861,0.0
2019-06-21 17:30:00,2.48031,67.82,2.62421854338,0.0
2019-06-21 17:45:00,2.48031,67.82,2.68534444566,0.0
2019-06-21 18:00:00,2.44094,67.82,2.68534444566,0.0
2019-06-21 18:15:00,2.44094,67.766,2.69153480393,0.0
2019-06-21 18:30:00,2.48031,67.64,2.71019163189,0.0
2019-06-21 18:45:00,2.51968,67.586,2.71019163189,0.0
2019-06-21 19:00:00,2.48031,67.46,2.68534444566,0.0
2019-06-21 19:15:00,2.48031,67.46,2.70395836411,0.0
2019-06-21 19:30:00,2.48031,67.298,2.72270130808,0.0
2019-06-21 19:45:00,2.59842,67.19,2.71643926884,0.0
2019-06-21 20:00:00,2.63779,67.1,2.67300640866,0.0
2019-06-21 20:15:00,2.59842,67.1,2.6121613544,0.0
